"","ID","C.1","C.2","C.3","T.1","T.2","T.3","logFC","AveExpr","t","pVal","adjPVal","B"
"1","10014",166,152,19,295,241,105,-2.1721218162153,3.34002824877029,-3.34665710199792,0.00846357959662962,0.809890893626943,-4.53207966883737
"2","11705",200,1481,128,2406,1532,813,-3.0925776811955,5.82450784589052,-3.5400769279497,0.00622598145223594,0.809890893626943,-4.50497874416882
"3","11706",46,292,64,382,464,231,-2.958689108375,3.88585476245707,-3.47540139465281,0.00689593533537898,0.809890893626943,-4.52315009742563
"4","1491",640,192,861,4229,2283,540,-2.89480540928136,6.20377670956308,-3.47342798113749,0.00691752557835064,0.809890893626943,-4.50518067065879
"5","1514",683,1162,283,2025,1333,650,-1.95803114152065,6.12270296098395,-3.49569956209731,0.00667790786142717,0.809890893626943,-4.50288105822099
"6","1815",112,19,21,0,2,0,4.50495270345255,-1.14564885896896,3.67944307255242,0.00500379058884529,0.809890893626943,-4.57962257890613
"7","2613",17,9,12,61,34,19,-2.54178284636269,0.772706414610068,-3.40836358203068,0.00767039077080118,0.809890893626943,-4.56733085194669
"8","3951",8,12,4,44,27,13,-2.7851776770577,0.198659210939896,-3.22925254790353,0.0102173046945206,0.809890893626943,-4.57489483056678
"9","4850",132,99,431,523,1039,729,-3.2024670715595,4.88048407389962,-3.69857710885393,0.00485679611020146,0.809890893626943,-4.50688001845116
"10","5386",133,31,11,7,0,0,4.09612405750882,-0.875473501104921,3.31733257959229,0.00887002171932837,0.809890893626943,-4.58118638567733
"11","5717",259,1401,285,1976,6404,1961,-3.65268563617172,6.5732947279061,-3.89027271758869,0.00361197721154917,0.809890893626943,-4.49646505410246
"12","6084",52,148,81,248,184,168,-2.32211013993123,3.40620120133666,-3.36731993591259,0.00818886690893937,0.809890893626943,-4.53047488968046
"13","7454",58,101,25,234,136,60,-2.25594081158597,2.7286535093279,-3.48122338366997,0.0068326490252347,0.809890893626943,-4.53852478349276
"14","8186",938,1301,498,1688,1509,922,-1.62716799096434,6.43185656976992,-3.21825776641361,0.0103998034719769,0.809890893626943,-4.51069943590878
"15","8845",4688,1272,1467,519,152,408,1.7054393142919,6.04234561204224,3.45287444608449,0.00714663793103738,0.809890893626943,-4.50827899728154
"16","8982",12,21,10,52,31,26,-2.46247120104741,0.860102474917049,-3.27967408382219,0.00942194218312737,0.809890893626943,-4.56727002204484
"17","8987",16,7,12,31,36,80,-2.94344843889642,0.895315475292287,-3.19551578991511,0.0107880870483307,0.809890893626943,-4.56911007847198
"18","9404",18,39,12,69,99,50,-2.80205600966087,1.6415996776862,-3.56313352794188,0.00600393410527732,0.809890893626943,-4.55536078305182
"19","9930",34,58,26,112,81,51,-2.12819693827038,2.13909168167893,-3.29869218829043,0.00913888759845481,0.809890893626943,-4.54992278219902
"20","994",213,238,73,303,239,200,-1.61481259739463,3.98520560423777,-3.26530450869691,0.00964184026691723,0.809890893626943,-4.52390143814402
